key,name,level,store,parentStoreTag,url,Tags
home-kitchenware/crockery-tableware-glasses,"Crockery, Tableware & Glasses",2,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/crockery-tableware-glasses,
cleaning-homecare/home-handyman/house-wash-detergent,House Wash Detergent,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/home-handyman/house-wash-detergent,
meat-seafood/chicken-other-poultry/chicken-bites,Chicken Bites,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/chicken-other-poultry/chicken-bites,
baby-care/baby-food-one-year-,Baby Food One Year +,2,,,https://shop.countdown.co.nz/Shop/Browse/baby-care/baby-food-one-year-,
cleaning-homecare/cleaning-products/oven-cleaner,Oven Cleaner,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/cleaning-products/oven-cleaner,
meal-ingredients/side-dishes/diamond-rice-risotto,Diamond Rice Risotto,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/side-dishes/diamond-rice-risotto,
breakfast-foods/jam-marmalade/mixed-berry-jam,Mixed Berry Jam,3,,,https://shop.countdown.co.nz/Shop/Browse/breakfast-foods/jam-marmalade/mixed-berry-jam,
fruit-vegetables/other-vegetables/eggplant,Eggplant,3,,,https://shop.countdown.co.nz/Shop/Browse/fruit-vegetables/other-vegetables/eggplant,
meat-seafood/pork/lamb-mince,Lamb Mince,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/pork/lamb-mince,
personal-care/hair-care/hair-colour-remover,Hair Colour Remover,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/hair-care/hair-colour-remover,
bakery/crumpets-english-muffins/crumpets,Crumpets,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/crumpets-english-muffins/crumpets,
pet-care/canned-pouched-cat-food/chef-fine-cuts,Chef Fine Cuts,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/canned-pouched-cat-food/chef-fine-cuts,
frozen-foods/dessert/cream-puffs,Cream Puffs,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/dessert/cream-puffs,
bakery/flat-breads/focaccia,Focaccia,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/flat-breads/focaccia,
personal-care/family-planning/ovulation-stick,Ovulation Stick,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/family-planning/ovulation-stick,
toys-party-needs/disposable-cutlery-dinnerware/teaspoons,Teaspoons,3,,,https://shop.countdown.co.nz/Shop/Browse/toys-party-needs/disposable-cutlery-dinnerware/teaspoons,
cleaning-homecare/lighting-electrical/safety-plugs,Safety Plugs,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/lighting-electrical/safety-plugs,
cleaning-homecare/insecticide-pest-control/candle,Candle,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/insecticide-pest-control/candle,
chocolate-sweets-snacks/chocolate-blocks/lindt-creation,Lindt Creation,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/chocolate-blocks/lindt-creation,
baking-cooking/food-wrap-kitchen-bags/lunch-wrap,Lunch Wrap,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/food-wrap-kitchen-bags/lunch-wrap,
bakery/croissants-pastries-sweet-buns,"Croissants, Pastries & Sweet Buns",2,,,https://shop.countdown.co.nz/Shop/Browse/bakery/croissants-pastries-sweet-buns,
home-kitchenware/kitchen-baking-accessories/baking-beads,Baking Beads,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/kitchen-baking-accessories/baking-beads,
baking-cooking/baking-additives/lime-juice,Lime Juice,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/baking-additives/lime-juice,
personal-care/cosmetics-fragrances/eyebrow-kit,Eyebrow Kit,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/cosmetics-fragrances/eyebrow-kit,
toys-party-needs/games-puzzles/game,Game,3,,,https://shop.countdown.co.nz/Shop/Browse/toys-party-needs/games-puzzles/game,
baking-cooking/dessert-mixes/sago,Sago,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/dessert-mixes/sago,
canned-prepared-foods/fruit/passionfruit,Passionfruit,3,,,https://shop.countdown.co.nz/Shop/Browse/canned-prepared-foods/fruit/passionfruit,
frozen-foods/poultry/chicken-steaks,Chicken Steaks,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/poultry/chicken-steaks,
home-kitchenware/cutlery-kitchen-utensils/citrus-zester,Citrus Zester,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/cutlery-kitchen-utensils/citrus-zester,
liquor-beer-cider/beer/panhead-brewery,Panhead Brewery,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/panhead-brewery,
liquor-beer-cider/beer/new-zealand,New Zealand,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/new-zealand,
deli-chilled-foods/yoghurt-dairy-food/yoghurt-pouch,Yoghurt Pouch,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/yoghurt-dairy-food/yoghurt-pouch,
health-wellness/gluten-free/bread-crumbs,Bread Crumbs,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/gluten-free/bread-crumbs,
meat-seafood/chicken-other-poultry/chicken-drumsticks,Chicken Drumsticks,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/chicken-other-poultry/chicken-drumsticks,
meal-ingredients/sauces/tomato-puree,Tomato Puree,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/sauces/tomato-puree,
frozen-foods/fries-vegetables/brussel-sprouts,Brussel Sprouts,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/fries-vegetables/brussel-sprouts,
cleaning-homecare/lighting-electrical/screw-light-bulb,Screw Light Bulb,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/lighting-electrical/screw-light-bulb,
frozen-foods/poultry/chicken-bites,Chicken Bites,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/poultry/chicken-bites,
personal-care/cosmetics-fragrances/eye-shadow,Eye Shadow,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/cosmetics-fragrances/eye-shadow,
deli-chilled-foods/fresh-pasta-sauces-soups-pesto/fresh-sauce,Fresh Sauce,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/fresh-pasta-sauces-soups-pesto/fresh-sauce,
breakfast-foods/cereal-wheat-biscuits,Cereal - Wheat Biscuits,2,,,https://shop.countdown.co.nz/Shop/Browse/breakfast-foods/cereal-wheat-biscuits,
liquor-beer-cider/beer/tiger,Tiger,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/tiger,
breakfast-foods/cereal-hot/rolled-oats,Rolled Oats,3,,,https://shop.countdown.co.nz/Shop/Browse/breakfast-foods/cereal-hot/rolled-oats,
pet-care/canned-pouched-dog-food/vip-natures-gluten-free,Vip Natures Gluten Free,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/canned-pouched-dog-food/vip-natures-gluten-free,
bakery/cakes-muffins-biscuits-slices/wholegrain-muffin,Wholegrain Muffin,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/cakes-muffins-biscuits-slices/wholegrain-muffin,
drinks-hot-cold/soft-drink/pepsi-next,Pepsi Next,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/soft-drink/pepsi-next,
home-kitchenware/promotional-items/prepaid-delivery,Prepaid Delivery,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/promotional-items/prepaid-delivery,
baking-cooking/eggs/eggs-12pk,Eggs 12pk,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/eggs/eggs-12pk,
drinks-hot-cold/powdered-drink/vitafresh-99-sugar-free,Vitafresh 99% Sugar Free,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/powdered-drink/vitafresh-99-sugar-free,
frozen-foods/poultry/turkey-roast,Turkey Roast,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/poultry/turkey-roast,
fruit-vegetables/fruit,Fruit,2,,,https://shop.countdown.co.nz/Shop/Browse/fruit-vegetables/fruit,
pet-care/dry-cat-food/harringtons-adult,Harringtons Adult,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/dry-cat-food/harringtons-adult,
deli-chilled-foods/yoghurt-dairy-food/yoghurt-tub,Yoghurt Tub,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/yoghurt-dairy-food/yoghurt-tub,
pet-care/canned-pouched-dog-food/gourmet,Gourmet,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/canned-pouched-dog-food/gourmet,
drinks-hot-cold/soft-drink/pepsi,Pepsi,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/soft-drink/pepsi,
home-kitchenware/kitchen-baking-accessories/avocado-saver,Avocado Saver,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/kitchen-baking-accessories/avocado-saver,
health-wellness/sports-weight-management/leppin-squeezy,Leppin Squeezy,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/sports-weight-management/leppin-squeezy,
liquor-beer-cider/beer/monteiths-pointers,Monteiths Pointers,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/monteiths-pointers,
baby-care/baby-formula/toddler-from-1-year,Toddler From 1 Year,3,,,https://shop.countdown.co.nz/Shop/Browse/baby-care/baby-formula/toddler-from-1-year,
baking-cooking/tin-foil-oven-trays-oven-bags/foil-tray,Foil Tray,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/tin-foil-oven-trays-oven-bags/foil-tray,
cleaning-homecare/air-freshener/diffuser,Diffuser,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/air-freshener/diffuser,
toys-party-needs/toys/bath-toys,Bath Toys,3,,,https://shop.countdown.co.nz/Shop/Browse/toys-party-needs/toys/bath-toys,
meal-ingredients/dried-vegetables/pasta-dish,Pasta Dish,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/dried-vegetables/pasta-dish,
health-wellness/supplements-wellbeing/multi-vitamins,Multi-vitamins,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-wellbeing/multi-vitamins,
pet-care/pet-accessories/bird-accessories,Bird Accessories,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/pet-accessories/bird-accessories,
health-wellness/dairy-and-lactose-free/gelato,Gelato,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/dairy-and-lactose-free/gelato,
cleaning-homecare/batteries/a27-battery,A27 Battery,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/batteries/a27-battery,
canned-prepared-foods/vegetarian/meat-alternative,Meat Alternative,3,,,https://shop.countdown.co.nz/Shop/Browse/canned-prepared-foods/vegetarian/meat-alternative,
chocolate-sweets-snacks/chocolate-bars/cadbury-marvellous-creations,Cadbury Marvellous Creations,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/chocolate-bars/cadbury-marvellous-creations,
drinks-hot-cold/juice-fruit-drink/aloe-vera-drink,Aloe Vera Drink,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/juice-fruit-drink/aloe-vera-drink,
deli-chilled-foods/continental-meats/pancetta,Pancetta,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/continental-meats/pancetta,
baking-cooking/long-life-milk/milk-powder,Milk Powder,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/long-life-milk/milk-powder,
cleaning-homecare/air-freshener/automatic-spray,Automatic Spray,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/air-freshener/automatic-spray,
chocolate-sweets-snacks/chocolate-blocks/cadbury,Cadbury,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/chocolate-blocks/cadbury,
pet-care/canned-pouched-cat-food/smitten,Smitten,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/canned-pouched-cat-food/smitten,
health-wellness/supplements-cold-flu,Supplements - Cold & Flu,2,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-cold-flu,
bakery/cakes-muffins-biscuits-slices/sweet-loaf,Sweet Loaf,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/cakes-muffins-biscuits-slices/sweet-loaf,
meal-ingredients/sauces/cranberry-sauce,Cranberry Sauce,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/sauces/cranberry-sauce,
chocolate-sweets-snacks/other-snack-foods/popcorn,Popcorn,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/other-snack-foods/popcorn,
chocolate-sweets-snacks/fruit-snacks/fruit-sticks,Fruit Sticks,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/fruit-snacks/fruit-sticks,
liquor-beer-cider/beer/croucher-ultra,Croucher Ultra,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/croucher-ultra,
cleaning-homecare/gardening/lawn-care,Lawn Care,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/gardening/lawn-care,
bakery/cakes-muffins-biscuits-slices/biscuits,Biscuits,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/cakes-muffins-biscuits-slices/biscuits,
office-entertainment/stationery-accessories/stick-n-notes,Stick N Notes,3,,,https://shop.countdown.co.nz/Shop/Browse/office-entertainment/stationery-accessories/stick-n-notes,
health-wellness/supplements-sleep-anxiety/sleep-assistance,Sleep Assistance,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-sleep-anxiety/sleep-assistance,
meal-ingredients/cooking-oil-spray/azalea-grapeseed-oil,Azalea & Grapeseed Oil,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/cooking-oil-spray/azalea-grapeseed-oil,
liquor-wine/sparkling-wine/asti-spumante,Asti Spumante,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-wine/sparkling-wine/asti-spumante,
deli-chilled-foods/bacon/middle-bacon,Middle Bacon,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/bacon/middle-bacon,
personal-care/accessories/nail-scissors,Nail Scissors,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/accessories/nail-scissors,
meal-ingredients/foods-of-the-world/chocolates,Chocolates,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/foods-of-the-world/chocolates,
baking-cooking/flour/polenta,Polenta,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/flour/polenta,
chocolate-sweets-snacks/sweets/licorice,Licorice,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/sweets/licorice,
pet-care/pet-accessories/dog-collar,Dog Collar,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/pet-accessories/dog-collar,
personal-care/body-care/body-oil,Body Oil,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/body-care/body-oil,
health-wellness/first-aid/sports-bandage,Sports Bandage,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/first-aid/sports-bandage,
office-entertainment/exercise-books-printer-paper/notebook,Notebook,3,,,https://shop.countdown.co.nz/Shop/Browse/office-entertainment/exercise-books-printer-paper/notebook,
bakery/cakes-muffins-biscuits-slices/cookies,Cookies,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/cakes-muffins-biscuits-slices/cookies,
drinks-hot-cold/soft-drink/endeavour,Endeavour,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/soft-drink/endeavour,
fruit-vegetables/other-vegetables/kumara,Kumara,3,,,https://shop.countdown.co.nz/Shop/Browse/fruit-vegetables/other-vegetables/kumara,
chocolate-sweets-snacks/chocolate-bars/mars,Mars,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/chocolate-bars/mars,
health-wellness/medicine/arnica,Arnica,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/medicine/arnica,
liquor-beer-cider/beer/bach-brewing,Bach Brewing,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/bach-brewing,
clothing-manchester/sewing-needs-haberdashery/thread,Thread,3,,,https://shop.countdown.co.nz/Shop/Browse/clothing-manchester/sewing-needs-haberdashery/thread,
liquor-beer-cider/beer/liberty-brewing-co,Liberty Brewing Co,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/liberty-brewing-co,
bakery/bread-rolls-bread-sticks-bagels/garlic-bread,Garlic Bread,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/bread-rolls-bread-sticks-bagels/garlic-bread,
pet-care/canned-pouched-cat-food/fancy-feast-elegant-medleys,Fancy Feast Elegant Medleys,3,,,https://shop.countdown.co.nz/Shop/Browse/pet-care/canned-pouched-cat-food/fancy-feast-elegant-medleys,
meat-seafood/sausages-small-goods/lamb-kidneys,Lamb Kidneys,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/sausages-small-goods/lamb-kidneys,
home-kitchenware/plastic-picnicware-home-storage/chiller-bag,Chiller Bag,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/plastic-picnicware-home-storage/chiller-bag,
biscuits-crackers/cracker-crispbreads,Cracker & Crispbreads,2,,,https://shop.countdown.co.nz/Shop/Browse/biscuits-crackers/cracker-crispbreads,
frozen-foods/seafood/fish-fingers,Fish Fingers,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/seafood/fish-fingers,
personal-care/facial-cleansers-wipes/exfoliating,Exfoliating,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/facial-cleansers-wipes/exfoliating,
health-wellness/gluten-free/fresh-meal,Fresh Meal,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/gluten-free/fresh-meal,
deli-chilled-foods/fresh-pasta-sauces-soups-pesto/eggs-do,Eggs Do,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/fresh-pasta-sauces-soups-pesto/eggs-do,
liquor-wine/sparkling-wine,Sparkling Wine,2,,,https://shop.countdown.co.nz/Shop/Browse/liquor-wine/sparkling-wine,
home-kitchenware/appliances/water-filter-jug,Water Filter Jug,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/appliances/water-filter-jug,
baby-care/baby-toiletries/shampoo,Shampoo,3,,,https://shop.countdown.co.nz/Shop/Browse/baby-care/baby-toiletries/shampoo,
baking-cooking/tin-foil-oven-trays-oven-bags/foil,Foil,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/tin-foil-oven-trays-oven-bags/foil,
fruit-vegetables/fresh-herbs/sage,Sage,3,,,https://shop.countdown.co.nz/Shop/Browse/fruit-vegetables/fresh-herbs/sage,
office-entertainment/exercise-books-printer-paper/project-book,Project Book,3,,,https://shop.countdown.co.nz/Shop/Browse/office-entertainment/exercise-books-printer-paper/project-book,
canned-prepared-foods/fish/crab-meat,Crab Meat,3,,,https://shop.countdown.co.nz/Shop/Browse/canned-prepared-foods/fish/crab-meat,
fruit-vegetables/green-vegetables/spinach,Spinach,3,,,https://shop.countdown.co.nz/Shop/Browse/fruit-vegetables/green-vegetables/spinach,
meal-ingredients/pickles-vinegar/red-cabbage,Red Cabbage,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/pickles-vinegar/red-cabbage,
cleaning-homecare/solvent-fuel/firewood,Firewood,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/solvent-fuel/firewood,
cleaning-homecare/batteries/2025-battery,2025 Battery,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/batteries/2025-battery,
health-wellness/supplements-wellbeing/evening-primrose-oil,Evening Primrose Oil,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-wellbeing/evening-primrose-oil,
canned-prepared-foods/soup/canned-soup,Canned Soup,3,,,https://shop.countdown.co.nz/Shop/Browse/canned-prepared-foods/soup/canned-soup,
home-kitchenware/plastic-picnicware-home-storage/lunch-box,Lunch Box,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/plastic-picnicware-home-storage/lunch-box,
drinks-hot-cold/energy-drinks/v-guarana,V Guarana,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/energy-drinks/v-guarana,
frozen-foods/poultry/chicken-schnitzel,Chicken Schnitzel,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/poultry/chicken-schnitzel,
drinks-hot-cold/juice-fruit-drink/apple-juice,Apple Juice,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/juice-fruit-drink/apple-juice,
deli-chilled-foods/milk-cream/milk-sun-latte,Milk Sun Latte,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/milk-cream/milk-sun-latte,
chocolate-sweets-snacks/salsa-dips/salsa,Salsa,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/salsa-dips/salsa,
health-wellness/organic-products/milk-organic,Milk Organic,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/organic-products/milk-organic,
liquor-beer-cider/beer/bruer,Bruer,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-beer-cider/beer/bruer,
office-entertainment/electronics-accessories/cable-tidy,Cable Tidy,3,,,https://shop.countdown.co.nz/Shop/Browse/office-entertainment/electronics-accessories/cable-tidy,
frozen-foods/fries-vegetables/broccoli-cauliflower,Broccoli & Cauliflower,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/fries-vegetables/broccoli-cauliflower,
home-kitchenware/kitchen-baking-accessories/knife-sharpener,Knife Sharpener,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/kitchen-baking-accessories/knife-sharpener,
cleaning-homecare/shoe-care/shoe-whitener,Shoe Whitener,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/shoe-care/shoe-whitener,
bakery/croissants-pastries-sweet-buns/sweet-pastries,Sweet Pastries,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/croissants-pastries-sweet-buns/sweet-pastries,
deli-chilled-foods/standard-cheese,Standard Cheese,2,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/standard-cheese,
meat-seafood/fresh-fish,Fresh Fish,2,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/fresh-fish,
drinks-hot-cold/soft-drink/soda-stream,Soda Stream,3,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/soft-drink/soda-stream,
home-kitchenware/appliances/kettle,Kettle,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/appliances/kettle,
bakery/cakes-muffins-biscuits-slices/anzac-biscuits,Anzac Biscuits,3,,,https://shop.countdown.co.nz/Shop/Browse/bakery/cakes-muffins-biscuits-slices/anzac-biscuits,
health-wellness/supplements-women/folic-acid,Folic Acid,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-women/folic-acid,
meat-seafood/chicken-other-poultry/duck-leg,Duck Leg,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/chicken-other-poultry/duck-leg,
breakfast-foods/eggs/eggs-dozen,Eggs Dozen,3,,,https://shop.countdown.co.nz/Shop/Browse/breakfast-foods/eggs/eggs-dozen,
drinks-hot-cold/milk-drink-mixes,Milk Drink Mixes,2,,,https://shop.countdown.co.nz/Shop/Browse/drinks-hot-cold/milk-drink-mixes,
health-wellness/supplements-energy/effervescent,Effervescent,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-energy/effervescent,
chocolate-sweets-snacks/potato-vege-chips/mini-bites,Mini Bites,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/potato-vege-chips/mini-bites,
health-wellness/supplements-joints/turmeric,Turmeric,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/supplements-joints/turmeric,
frozen-foods/icecream-iceblocks/ice-cream-dessert,Ice Cream Dessert,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/icecream-iceblocks/ice-cream-dessert,
health-wellness/dairy-and-lactose-free/ice-cream,Ice Cream,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/dairy-and-lactose-free/ice-cream,
home-kitchenware/plastic-picnicware-home-storage/spice-jar,Spice Jar,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/plastic-picnicware-home-storage/spice-jar,
chocolate-sweets-snacks/other-snack-foods/snack-mix,Snack Mix,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/other-snack-foods/snack-mix,
liquor-wine/rose-wine/pinot-rose,Pinot Rose,3,,,https://shop.countdown.co.nz/Shop/Browse/liquor-wine/rose-wine/pinot-rose,
deli-chilled-foods/continental-meats/frankfurters,Frankfurters,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/continental-meats/frankfurters,
meal-ingredients/dried-pasta/fettuccine,Fettuccine,3,,,https://shop.countdown.co.nz/Shop/Browse/meal-ingredients/dried-pasta/fettuccine,
meat-seafood/shellfish/prawns,Prawns,3,,,https://shop.countdown.co.nz/Shop/Browse/meat-seafood/shellfish/prawns,
frozen-foods/pizza/supreme-pizza,Supreme Pizza,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/pizza/supreme-pizza,
baby-care/accessories/comforter-storage-case,Comforter Storage Case,3,,,https://shop.countdown.co.nz/Shop/Browse/baby-care/accessories/comforter-storage-case,
baking-cooking/food-wrap-kitchen-bags/plastic-bags,Plastic Bags,3,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/food-wrap-kitchen-bags/plastic-bags,
baking-cooking/herbs-spices,Herbs & Spices,2,,,https://shop.countdown.co.nz/Shop/Browse/baking-cooking/herbs-spices,
chocolate-sweets-snacks/nuts-snack-mixes/cashews,Cashews,3,,,https://shop.countdown.co.nz/Shop/Browse/chocolate-sweets-snacks/nuts-snack-mixes/cashews,
cleaning-homecare/laundry/stain-remover,Stain Remover,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/laundry/stain-remover,
deli-chilled-foods/cold-cuts/lamb-sliced,Lamb Sliced,3,,,https://shop.countdown.co.nz/Shop/Browse/deli-chilled-foods/cold-cuts/lamb-sliced,
health-wellness/medicine/hayfever-relief,Hayfever Relief,3,,,https://shop.countdown.co.nz/Shop/Browse/health-wellness/medicine/hayfever-relief,
frozen-foods/fruit/frozen-mango,Frozen Mango,3,,,https://shop.countdown.co.nz/Shop/Browse/frozen-foods/fruit/frozen-mango,
cleaning-homecare/lighting-electrical/bayonet-light-bulb,Bayonet Light Bulb,3,,,https://shop.countdown.co.nz/Shop/Browse/cleaning-homecare/lighting-electrical/bayonet-light-bulb,
clothing-manchester/clothing/insoles,Insoles,3,,,https://shop.countdown.co.nz/Shop/Browse/clothing-manchester/clothing/insoles,
personal-care/hair-care/shampoo,Shampoo,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/hair-care/shampoo,
personal-care/mens-skin-care-shaving/groomer-blades,Groomer Blades,3,,,https://shop.countdown.co.nz/Shop/Browse/personal-care/mens-skin-care-shaving/groomer-blades,
home-kitchenware/bbq-leisure-outdoor/luggage,Luggage,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/bbq-leisure-outdoor/luggage,
home-kitchenware/cutlery-kitchen-utensils/forks,Forks,3,,,https://shop.countdown.co.nz/Shop/Browse/home-kitchenware/cutlery-kitchen-utensils/forks,
canned-prepared-foods/soup/instant-soup,Instant Soup,3,,,https://shop.countdown.co.nz/Shop/Browse/canned-prepared-foods/soup/instant-soup,
